NOT,USDT,1.2291009999999174,1.087699999999927,1.13
NOT,USDT,2064.732212099928,0.5046899999999823,4091.09
NOT,USDT,197.1603472000309,0.12112000000001899,1627.81
NOT,USDT,25.99022080001972,0.029440000000022337,882.82
NOT,USDT,0.6914695999999332,0.611919999999941,1.13
NOT,USDT,0.001129999999973279,0.0009999999999763531,1.13
NOT,USDT,0.018419000000001233,0.01630000000000109,1.13
NOT,USDT,0.018419000000001233,0.01630000000000109,1.13
NOT,USDT,111272.60969999693,2.6424999999999272,42108.84
NOT,USDT,111272.60969999693,2.6424999999999272,42108.84
NOT,USDT,72842.70052499771,1.8774999999999409,38797.71
NOT,USDT,74029.91045099522,1.9080999999998767,38797.71
NOT,USDT,75217.12037699713,1.9386999999999261,38797.71
NOT,USDT,48722.88260799722,1.9845999999998867,24550.48
NOT,USDT,42335.003143998125,1.9998999999999114,21168.56
NOT,USDT,45897.67179199908,2.168199999999956,21168.56
NOT,USDT,46221.5507599996,2.183499999999981,21168.56
NOT,USDT,104888.56507999967,3.23599999999999,32413.03
NOT,USDT,53039.39911999983,3.23599999999999,16390.42
NOT,USDT,48274.70402599958,2.9452999999999747,16390.42
NOT,USDT,48274.70402599958,2.9452999999999747,16390.42
NOT,USDT,48274.70402599958,2.9452999999999747,16390.42
NOT,USDT,36927.72139999884,1.8774999999999409,19668.56
NOT,USDT,36626.79243199835,1.8621999999999161,19668.56
NOT,USDT,40237.94004799972,2.0457999999999856,19668.56
NOT,USDT,40237.94004799972,2.0457999999999856,19668.56
NOT,USDT,40237.94004799972,2.0457999999999856,19668.56
NOT,USDT,432.11387599999694,2.0457999999999856,211.22
NOT,USDT,45.63830399999852,1.9911999999999352,22.92
NOT,USDT,45.63830399999852,1.9911999999999352,22.92
NOT,USDT,45.63830399999852,1.9911999999999352,22.92
NOT,USDT,49.145063999998975,2.1441999999999553,22.92
NOT,USDT,30803.78921400018,4.163400000000024,7398.71
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.704642000000027,4.163400000000024,1.13
NOT,USDT,4.739219999999954,4.19399999999996,1.13
NOT,USDT,4.756508999999983,4.209299999999985,1.13
NOT,USDT,4.860243000000022,4.3011000000000195,1.13
NOT,USDT,3.7775899999999556,3.342999999999961,1.13
NOT,USDT,2462.910839999945,2.419599999999946,1017.9
NOT,USDT,2478.48470999997,2.4348999999999705,1017.9
NOT,USDT,2478.48470999997,2.4348999999999705,1017.9
NOT,USDT,2.7514369999999664,2.4348999999999705,1.13
NOT,USDT,2.7687259999999942,2.4501999999999953,1.13
NOT,USDT,2.7860149999998938,2.4654999999999063,1.13
NOT,USDT,2.82059299999995,2.496099999999956,1.13
NOT,IRT,0.6115199999999732,3.0575999999998658,0.2
NOT,IRT,0.6115199999999732,3.0575999999998658,0.2
NOT,IRT,0.40027000000000046,2.001350000000002,0.2
NOT,IRT,0.4064100000000053,2.0320500000000266,0.2
NOT,IRT,0.409479999999985,2.047399999999925,0.2
NOT,IRT,0.41868999999999235,2.0934499999999616,0.2
NOT,IRT,0.4248499999999922,2.124249999999961,0.2
NOT,IRT,0.6581699999999956,3.2908499999999776,0.2
NOT,sell,1937.5482749999908,0.3894999999999982,4974.45
NOT,sell,1051.2263190004778,0.0543400000000247,19345.35
NOT,buy,0.448270000000042,0.38980000000003656,1.15
NOT,buy,0.5345199999999636,0.46479999999996835,1.15
NOT,sell,2931087.753872,5620.8176,521.47
NOT,buy,0.7041564999999763,0.6123099999999795,1.15
NOT,buy,0.7041564999999763,0.6123099999999795,1.15
NOT,buy,344.85789300000255,0.6122100000000046,563.3
NOT,buy,3.128393100000024,0.6122100000000046,5.11
NOT,buy,3.128393100000024,0.6122100000000046,5.11
NOT,buy,3.128393100000024,0.6122100000000046,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,2.9748887000000983,0.5821700000000192,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,3.1289040999998954,0.6123099999999795,5.11
NOT,buy,0.03391399999999294,0.3391399999999294,0.1
NOT,buy,0.035417999999992844,0.35417999999992844,0.1
NOT,buy,0.03692199999999275,0.3692199999999275,0.1
NOT,buy,0.03692199999999275,0.3692199999999275,0.1
NOT,buy,6778.5164407999755,1.8162399999999934,3732.17
NOT,buy,8.44551599999997,1.8162399999999934,4.65
NOT,buy,8.44551599999997,1.8162399999999934,4.65
NOT,buy,0.03842599999999266,0.38425999999992655,0.1
NOT,buy,0.03842599999999266,0.38425999999992655,0.1
NOT,buy,0.03842599999999266,0.38425999999992655,0.1
